chr5	140926369	141012344	+	PCDHAC1	140926893	0
chr5	140966470	141012347	+	PCDHAC2	140966767	0
chr5	141051135	141059344	+	PCDHB1	141051471	0
chr5	141094578	141098703	+	PCDHB2	141094791	0
chr5	141100473	141103827	+	PCDHB3	141100650	0
chr5	141121799	141125623	+	PCDHB4	141121999	0
chr5	141135218	141138625	+	PCDHB5	141135435	0
chr5	141150022	141153287	+	PCDHB6	141150666	0
chr5	141172619	141176383	+	PCDHB7	141172836	0
chr5	141177790	141180529	+	PCDHB8	141178035	0
chr5	141181399	141186399	+	PCDHB16	141182560	0
chr5	141187127	141191541	+	PCDHB9	141187319	0
chr5	141192353	141195642	+	PCDHB10	141192553	0
chr5	141199582	141203779	+	PCDHB11	141200870	0
chr5	141208697	141212571	+	PCDHB12	141209919	0
chr5	141213919	141218979	+	PCDHB13	141214124	0
chr5	141222932	141227759	+	PCDHB14	141223965	0
chr5	141245395	141249365	+	PCDHB15	141245579	0
chr5	141260225	141320821	-	TAF7	0	141320044
chr5	141302629	141304045	-	SLC25A2	0	141303865
chr5	141330571	141512981	+	PCDHGA1	141330685	0
chr5	141338760	141512975	+	PCDHGA2	141338972	0
chr5	141343829	141512979	+	PCDHGA3	141344034	0
chr5	141350102	141512979	+	PCDHGB1	141350261	0
chr5	141355021	141512975	+	PCDHGA4	141355108	0
chr5	141360042	141512979	+	PCDHGB2	141360136	0
chr5	141364232	141512979	+	PCDHGA5	141364331	0
chr5	141370242	141512975	+	PCDHGB3	141370395	0
chr5	141373914	141512979	+	PCDHGA6	141374084	0
chr5	141382739	141512975	+	PCDHGA7	141382900	0
chr5	141387698	141512979	+	PCDHGB4	141387885	0
chr5	141390157	141512979	+	PCDHGA8	141392814	0
chr5	141397987	141512979	+	PCDHGB5	141398128	0
chr5	141402932	141512979	+	PCDHGA9	141402953	0
chr5	141408021	141512979	+	PCDHGB6	141408203	0
chr5	141412987	141512979	+	PCDHGA10	141413176	0
chr5	141417645	141512979	+	PCDHGB7	141417860	0
chr5	141421047	141512975	+	PCDHGA11	141421228	0
chr5	141430507	141512975	+	PCDHGA12	141430760	0
chr5	141475947	141512977	+	PCDHGC3	141476117	0
chr5	141484997	141512979	+	PCDHGC4	141485174	0
chr5	141489121	141512979	+	PCDHGC5	141489241	0
chr5	141515016	141619055	-	DIAPH1	0	141524209
chr5	141620876	141636849	-	HDAC3	0	141636790
chr5	141636950	141641064	+	RELL2	141638809	0
chr5	141639302	141651418	-	FCHSD1	0	141651368
chr5	141653401	141682230	-	ARAP3	0	141673091
chr5	141853111	141878410	-	PCDH1	0	141878262
chr5	141923855	141942047	+	DELE1	141923942	0
chr5	141943585	141959062	-	PCDH12	0	141957851
chr5	141966837	141990292	+	RNF14	141978375	0
chr5	141991749	142013030	-	GNPDA1	0	142012035
chr5	142108779	142154440	+	NDFIP1	142108975	0
chr5	142310427	142325040	-	SPRY4	0	142315108
chr5	142592178	142698070	-	FGF1	0	142614127
chr5	142770377	143229011	+	ARHGAP26	142875088	0
chr5	143277931	143435512	-	NR3C1	0	143400839
chr5	144158162	144170659	-	YIPF5	0	144165552
chr5	144170873	144485686	+	KCTD16	144206715	0
chr5	145471799	145835336	-	PRELID2	0	145823122
chr5	145858521	145937126	-	GRXCR2	0	145866659
chr5	145936578	146081791	+	SH3RF2	145937929	0
chr5	146084313	146105577	-	PLAC8L1	0	146104311
chr5	146113034	146182650	-	LARS	0	146142888
chr5	146203605	146289223	+	RBM27	146203766	0
chr5	146338839	146341728	+	POU4F3	146339113	0
chr5	146447312	146511961	+	TCERG1	146447350	0
chr5	146513103	146516190	-	GPR151	0	146516113
chr5	146581146	147081491	-	PPP2R2B	0	146856535
chr5	147235026	147387855	+	STK32A	147239635	0
chr5	147390808	147510068	-	DPYSL3	0	147453587
chr5	147585438	147782775	-	JAKMIP2	0	147671806
chr5	147824568	147831786	-	SPINK1	0	147831577
chr5	147870682	147882191	+	SCGB3A2	147881526	0
chr5	147880726	147906538	-	C5orf46	0	147906501
chr5	148063972	148137289	+	SPINK5	148064045	0
chr5	148169733	148175398	+	SPINK14	148169733	0
chr5	148202794	148215137	+	SPINK6	148203097	0
chr5	148221650	148243580	+	MARCOL	148238598	0
chr5	148268180	148286255	+	SPINK13	148282116	0
chr5	148312423	148315922	+	SPINK7	148314091	0
chr5	148321203	148339852	+	SPINK9	148335614	0
chr5	148383935	148442836	+	FBXO38	148394777	0
chr5	148451032	148665644	-	HTR4	0	148637014
chr5	148825245	148828687	+	ADRB2	148826832	0
chr5	148923639	149063124	-	SH3TC2	0	149007141
chr5	149141483	149260542	+	ABLIM3	149246538	0
chr5	149271859	149343637	+	AFAP1L1	149271969	0
chr5	149345430	149354583	+	GRPEL2	149345540	0
chr5	149358046	149369653	+	PCYOX1L	149362819	0
chr5	149371324	149379292	-	IL17B	0	149379225
chr5	149492982	149551442	-	CSNK1A1	0	149525134
chr5	149581498	149634968	+	ARHGEF37	149597770	0
chr5	149730298	149855022	+	PPARGC1B	149772137	0
chr5	149857953	149944793	-	PDE6A	0	149944673
chr5	149960737	149993455	+	SLC26A2	149977653	0
chr5	149993118	150000654	-	TIGD6	0	149996348
chr5	150000046	150053142	+	HMGXB3	150004853	0
chr5	150053291	150113372	-	CSF1R	0	150086427
chr5	150113839	150155845	-	PDGFRB	0	150137047
chr5	150166795	150184558	+	CDX1	150166890	0
chr5	150190062	150222788	+	SLC6A7	150190328	0
chr5	150219491	150290291	-	CAMK2A	0	150289625
chr5	150296343	150339307	-	ARSI	0	150298494
chr5	150357639	150400308	+	TCOF1	150357747	0
chr5	150400041	150412929	-	CD74	0	150412749
chr5	150442635	150449739	-	RPS14	0	150447733
chr5	150497778	150558211	+	NDST1	150521255	0
chr5	150601080	150659207	+	SYNPO	150648276	0
chr5	150660874	150679365	+	MYOZ3	150672167	0
chr5	150690792	150701062	-	RBM22	0	150700985
chr5	150708440	150759109	-	DCTN4	0	150756451
chr5	150777946	150796734	+	SMIM3	150795441	0
chr5	150846523	150900736	+	IRGM	150848124	0
chr5	150894392	150904983	-	ZNF300	0	150898461
chr5	151020438	151028992	+	GPX3	151020655	0
chr5	151029945	151087660	-	TNIP1	0	151063724
chr5	151100706	151157779	-	ANXA6	0	151140165
chr5	151181052	151224092	-	CCDC69	0	151223970
chr5	151252892	151270440	+	GM2A	151253217	0
chr5	151276762	151303766	-	SLC36A3	0	151303354
chr5	151314972	151347590	-	SLC36A2	0	151347460
chr5	151437047	151492379	+	SLC36A1	151458793	0
chr5	151504093	151568944	-	FAT2	0	151568931
chr5	151661096	151686915	-	SPARC	0	151676188
chr5	151742316	151772532	-	ATOX1	0	151751758
chr5	151771910	151812785	+	G3BP1	151786621	0
chr5	151822513	151924842	-	GLRA1	0	151924549
chr5	152391532	152405279	-	NMUR2	0	152405113
chr5	153490655	153813869	+	GRIA1	153494053	0
chr5	153990148	154038921	-	FAM114A2	0	154034953
chr5	154038959	154220478	+	MFAP3	154053063	0
chr5	154190730	154420984	+	GALNT10	154190867	0
chr5	154445997	154461053	+	SAP30L	154446605	0
chr5	154474972	154478227	-	HAND1	0	154478008
chr5	154712843	154817605	+	LARP1	154712926	0
chr5	154818492	154859252	-	FAXDC2	0	154834913
chr5	154858249	154876793	+	CNOT8	154871749	0
chr5	154887411	154938211	-	GEMIN5	0	154938133
chr5	154941073	154969411	+	MRPL22	154956416	0
chr5	155013755	155018132	+	KIF4B	155013860	0
chr5	155870344	156767788	+	SGCD	156344489	0
chr5	156850538	156852528	+	PPP1R2B	156850563	0
chr5	156919292	156963226	-	TIMD4	0	156922216
chr5	157029413	157059119	-	HAVCR1	0	157057943
chr5	157085832	157109122	-	HAVCR2	0	157108983
chr5	157137424	157142865	-	MED7	0	157139431
chr5	157180826	157255191	+	ITK	157180978	0
chr5	157161846	157166264	-	FAM71B	0	157166168
chr5	157266079	157395595	+	CYFIP2	157285362	0
chr5	157341598	157345677	-	FNDC9	0	157343536
chr5	157395534	157575775	-	ADAM19	0	157575696
chr5	157460019	157474717	+	NIPAL4	157460135	0
chr5	157625679	157671480	-	SOX30	0	157652078
chr5	157671533	157680158	+	C5orf52	157671615	0
chr5	157731420	157741449	+	THG1L	157731441	0
chr5	157743712	157760709	+	LSM11	157743751	0
chr5	157785743	157859175	-	CLINT1	0	157817534
chr5	158695916	159099916	-	EBF1	0	159099478
chr5	159157409	159210053	-	RNF145	0	159203617
chr5	159263290	159286036	+	UBLCP1	159268916	0
chr5	159314783	159330887	-	IL12B	0	159326782
chr5	159916482	159973012	+	ADRA1B	159916906	0
chr5	160009113	160065543	+	TTC1	160010529	0
chr5	160061801	160119450	-	PWWP2A	0	160119388
chr5	160187367	160238735	+	FABP6	160229558	0
chr5	160249106	160312928	-	CCNJL	0	160311923
chr5	160347751	160370641	-	C1QTNF2	0	160355011
chr5	160393148	160400054	-	ZBED8	0	160395490
chr5	160401641	160419081	-	SLU7	0	160415294
chr5	160421855	160428739	+	PTTG1	160422313	0
chr5	160563120	160852211	-	ATP10B	0	160685220
chr5	161288429	161548227	-	GABRB2	0	161411035
chr5	161685721	161702593	+	GABRA6	161685990	0
chr5	161847063	161899981	+	GABRA1	161850811	0
chr5	162000057	162162977	+	GABRG2	162095521	0
chr5	163437569	163446151	+	CCNG1	163441216	0
chr5	163446526	163460102	-	NUDCD2	0	163460050
chr5	163460366	163491941	+	HMMR	163460727	0
chr5	163503114	163519354	+	MAT2B	163505687	0
chr5	167284799	168264157	+	TENM2	167755054	0
chr5	168291651	168472303	+	WWC1	168292153	0
chr5	168486471	168519301	+	RARS	168486499	0
chr5	168529116	168530634	+	FBLL1	168529505	0
chr5	168548495	168579368	-	PANK3	0	168579283
chr5	168661733	169301129	-	SLIT3	0	169300709
chr5	169583756	169604778	+	SPDL1	169588417	0
chr5	169637275	170083382	+	DOCK2	169702392	0
chr5	169861303	169980495	-	INSYN2B	0	169883898
chr5	170105897	170109734	+	FOXI1	170105958	0
chr5	170232912	170252575	+	C5orf58	170234977	0
chr5	170246233	170297818	-	LCP2	0	170267081
chr5	170353487	170736632	+	KCNIP1	170718781	0
chr5	170374671	170389634	-	KCNMB1	0	170385447
chr5	170782682	170814047	+	GABRP	170788616	0
chr5	170862018	171300015	+	RANBP17	170862034	0
chr5	171309248	171312139	+	TLX3	171309366	0
chr5	171387116	171411137	+	NPM1	171387949	0
chr5	171419647	171457626	+	FGF18	171420200	0
chr5	171785866	171796126	+	SMIM23	171785872	0
chr5	171861549	172006873	-	FBXW11	0	172006502
chr5	172042079	172188224	-	STK10	0	172188042
chr5	172194172	172203452	+	EFCAB9	172194173	0
chr5	172209646	172283764	-	UBTD2	0	172283665
chr5	172325000	172454525	-	SH3PXD2B	0	172454352
chr5	172641266	172691540	+	NEURL1B	172641407	0
chr5	172768096	172771195	-	DUSP1	0	172770952
chr5	172834251	172952683	+	ERGIC1	172905455	0
chr5	172958729	172969771	+	RPL26L1	172959874	0
chr5	172983771	173035445	+	ATP6V0E1	172983861	0
chr5	173056352	173139284	+	CREBRF	173080776	0
chr5	173144442	173164387	+	BNIP1	173144546	0
chr5	173232109	173235264	-	NKX2-5	0	173235083
chr5	173314713	173329503	-	STC2	0	173328193
chr5	173607514	173616660	-	BOD1	0	173616436
chr5	173888349	173961980	+	CPEB4	173944987	0
chr5	173989170	174006140	+	C5orf47	173989264	0
chr5	174045706	174243501	+	NSG2	174046756	0
chr5	174724582	174730896	+	MSX2	174724660	0
chr5	175440036	175444182	-	DRD1	0	175443099
chr5	175478560	175529742	+	SFXN1	175492104	0
chr5	175658030	175710756	+	HRH2	175683234	0
chr5	175796310	175884021	+	CPLX2	175878740	0
chr5	175917873	176034680	-	THOC3	0	175968208
chr5	176060689	176116015	+	FAM153B	176089519	0
chr5	176238367	176345991	+	SIMC1	176313425	0
chr5	176346062	176361807	-	KIAA1191	0	176352712
chr5	176365487	176401865	+	ARL10	176365564	0
chr5	176383938	176388975	-	NOP16	0	176388539
chr5	176388751	176389761	+	HIGD2A	176388820	0
chr5	176392455	176416569	-	CLTB	0	176416363
chr5	176448385	176510074	+	FAF2	176448408	0
chr5	176526712	176537402	-	RNF44	0	176532472
chr5	176542511	176595974	+	CDHR2	176565353	0
chr5	176595802	176610156	-	GPRIN1	0	176599834
chr5	176620082	176630556	-	SNCB	0	176629654
chr5	176630618	176646644	+	EIF4E1B	176642788	0
chr5	176647387	176659054	+	TSPAN17	176647616	0
chr5	176810519	176880898	+	UNC5A	176810751	0
chr5	176880869	176899346	-	HK3	0	176896159
chr5	176905005	177006779	-	UIMC1	0	176969690
chr5	177022696	177081189	+	ZNF346	177022739	0
chr5	177086905	177098144	+	FGFR4	177089603	0
chr5	177133079	177300215	+	NSD1	177135171	0
chr5	177301198	177303719	-	RAB24	0	177303107
chr5	177301461	177312757	-	MXD3	0	177311830
chr5	177303799	177306949	+	PRELID1	177303986	0
chr5	177331567	177351668	-	LMAN2	0	177351647
chr5	177357924	177372596	+	RGS14	177358025	0
chr5	177384434	177398848	+	SLC34A1	177385742	0
chr5	177400109	177400661	-	PFN3	0	177400576
chr5	177402140	177409576	-	F12	0	177409527
chr5	177426676	177442901	+	GRK6	177426846	0
chr5	177446814	177456286	+	PRR7	177455068	0
chr5	177456608	177473741	-	DBN1	0	177460670
chr5	177483394	177497604	-	PDLIM7	0	177496512
chr5	177501907	177510385	-	DOK3	0	177509540
chr5	177511577	177516961	-	DDX41	0	177516945
chr5	177519789	177554563	-	FAM193B	0	177554458
chr5	177592158	177596124	+	TMED9	177592215	0
chr5	177600132	177610330	+	B4GALT7	177600211	0
chr5	177707981	177783398	-	FAM153A	0	177748643
chr5	177992235	177996242	-	PROP1	0	177995933
chr5	178008985	178086529	+	FAM153CP	178035152	0
chr5	178113532	178126081	+	N4BP3	178119584	0
chr5	178130996	178150568	+	RMND5B	178138120	0
chr5	178149460	178153967	-	NHP2	0	178153817
chr5	178184503	178187432	-	GMCL2	0	178187299
chr5	178204533	178211163	+	HNRNPAB	178204838	0
chr5	178208471	178232802	-	PHYKPL	0	178232550
chr5	178237618	178590393	-	COL23A1	0	178590197
chr5	178602664	178627053	-	CLK4	0	178623416
chr5	178711512	178730659	-	ZNF354A	0	178729022
chr5	178859953	178888122	+	ZNF354B	178861048	0
chr5	178895913	178933212	+	ZFP2	178931314	0
chr5	178941191	178966433	+	ZNF454	178942792	0
chr5	178977587	178996206	-	GRM6	0	178994944
chr5	179023752	179035064	+	ZNF879	179025005	0
chr5	179060415	179083537	+	ZNF354C	179062069	0
chr5	179110853	179345461	-	ADAMTS2	0	179345328
chr5	179550554	179610012	+	RUFY1	179560039	0
chr5	179614178	179624669	-	HNRNPH1	0	179623133
chr5	179678560	179681034	-	CBY3	0	179680918
chr5	179698417	179731641	+	CANX	179705682	0
chr5	179732822	179777283	+	MAML1	179733113	0
chr5	179793986	179796647	+	LTC4S	179794081	0
chr5	179797597	179806866	-	MGAT4B	0	179802111
chr5	179820885	179838078	+	SQSTM1	179823005	0
chr5	179835133	179858834	-	MRNIP	0	179837868
chr5	179862066	179907859	-	TBC1D9B	0	179871473
chr5	179911651	180072101	-	RNF130	0	180071702
chr5	180100795	180209211	-	RASGEF1C	0	180128595
chr5	180233143	180292099	-	MAPK9	0	180280561
chr5	180300698	180353336	-	GFPT2	0	180353217
chr5	180494379	180578405	+	CNOT6	180529277	0
chr5	180590105	180591499	-	SCGB3A1	0	180591462
chr5	180601506	180649624	-	FLT4	0	180649545
chr5	180739042	180740099	-	OR2Y1	0	180740058
chr5	180784782	180815541	-	MGAT1	0	180792971
chr5	180847611	180861277	-	ZFP62	0	180851395
chr5	180899077	180950906	+	BTNL8	180911563	0
chr5	180988845	181006727	+	BTNL3	180989029	0
chr5	181040225	181061521	+	BTNL9	181048025	0
chr5	181123122	181131169	-	OR2V1	0	181125304
chr5	181147586	181159285	+	OR2V2	181154943	0
chr5	181193924	181205293	-	TRIM7	0	181200075
chr5	181223281	181235808	+	TRIM41	181224000	0
chr5	181236909	181244209	-	RACK1	0	181238227
chr5	181254417	181261118	-	TRIM52	0	181260813
chr5	181367268	181368262	+	OR4F3	181367287	0
chr6	292097	351355	+	DUSP22	348149	0
chr6	391752	411443	+	IRF4	393153	0
chr6	485154	693139	-	EXOC2	0	637818
chr6	655939	656963	-	HUS1B	0	656944
chr6	1312098	1314758	+	FOXQ1	1312705	0
chr6	1389576	1395603	+	FOXF2	1389948	0
chr6	1609915	1613897	+	FOXC1	1610446	0
chr6	1623806	2245605	-	GMDS	0	2175943
chr6	2663629	2750966	-	MYLK4	0	2744036
chr6	2765414	2786952	+	WRNIP1	2770258	0
chr6	2832332	2841863	-	SERPINB1	0	2840586
chr6	2887270	2903309	-	SERPINB9	0	2900611
chr6	2948159	2972165	-	SERPINB6	0	2959332
chr6	2999894	3028869	+	NQO2	3006553	0
chr6	3068494	3115187	+	RIPK1	3076824	0
chr6	3118374	3153578	+	BPHL	3119457	0
chr6	3153666	3157544	-	TUBB2A	0	3157463
chr6	3224277	3227653	-	TUBB2B	0	3227543
chr6	3231807	3303373	+	PSMG4	3259023	0
chr6	3268962	3457022	-	SLC22A23	0	3410257
chr6	3722614	3752026	-	PXDC1	0	3751531
chr6	3849373	3851320	+	FAM50B	3849812	0
chr6	4021300	4064983	+	PRPF4B	4021426	0
chr6	4049434	4087027	-	FAM217A	0	4077414
chr6	4079206	4130951	+	C6orf201	4087642	0
chr6	4115689	4135597	-	ECI2	0	4133671
chr6	4706159	4955551	+	CDYL	4892085	0
chr6	4994732	5004063	-	RPP40	0	5002188
chr6	5084581	5089487	+	PPP1R3G	5085486	0
chr6	5102593	5260939	-	LYRM4	0	5260733
chr6	5261044	5829192	+	FARS2	5368571	0
chr6	5997999	6007605	-	NRN1	0	6003730
chr6	6144085	6320834	-	F13A1	0	6318664
chr6	6588108	6654983	+	LY86	6588735	0
chr6	7107597	7251980	+	RREB1	7230893	0
chr6	7268306	7313220	-	SSR1	0	7313120
chr6	7326656	7389742	-	CAGE1	0	7378895
chr6	7389808	7418037	+	RIOK1	7390003	0
chr6	7541617	7586714	+	DSP	7541916	0
chr6	7590198	7611967	+	SNRNP48	7590258	0
chr6	7726099	7881728	+	BMP6	7726956	0
chr6	7881517	7910814	-	TXNDC5	0	7904662
chr6	8013567	8064389	-	BLOC1S5	0	8064376
chr6	8015726	8102530	-	EEF1E1-BLOC1S5	0	8102521
chr6	8073360	8102559	-	EEF1E1	0	8102521
chr6	8411463	8435611	-	SLC35B3	0	8430064
chr6	10393186	10419638	-	TFAP2A	0	10411596
chr6	10492223	10629368	+	GCNT2	10585990	0
chr6	10671418	10694797	-	C6orf52	0	10684851
chr6	10694972	10709782	+	PAK1IP1	10694986	0
chr6	10722915	10731129	+	TMEM14C	10724614	0
chr6	10747759	10852753	+	TMEM14B	10749246	0
chr6	10762723	10838555	-	MAK	0	10830648
chr6	10873223	10881941	-	GCM2	0	10881793
chr6	10887052	10979320	+	SYCP2L	10887127	0
chr6	10980759	11044305	-	ELOVL2	0	11044230
chr6	11093834	11138733	+	SMIM13	11094314	0
chr6	11102489	11111725	-	ERVFRD-1	0	11105310
chr6	11183298	11382348	-	NEDD9	0	11232515
chr6	11537749	11583524	+	TMEM170B	11538278	0
chr6	11712054	11779170	-	ADTRP	0	11778759
chr6	12012312	12164999	+	HIVEP1	12130861	0
chr6	12290361	12297194	+	EDN1	12290630	0
chr6	12716805	13290484	+	PHACTR1	13272777	0
chr6	13266542	13328583	-	TBC1D7	0	13326898
chr6	13357830	13487662	-	GFOD1	0	13365606
chr6	13574529	13615158	+	SIRT5	13591744	0
chr6	13615335	13632739	+	NOL7	13615359	0
chr6	13621498	13711835	-	RANBP9	0	13711505
chr6	13786557	13814568	-	MCUR1	0	13814429
chr6	13924446	13980310	+	RNF182	13977120	0
chr6	14117256	14136918	+	CD83	14131544	0
chr6	15246069	15522042	+	JARID2	15468565	0
chr6	15522801	15663058	-	DTNBP1	0	15585761
chr6	16129086	16148248	+	MYLIP	16143099	0
chr6	16238580	16295549	+	GMPR	16238694	0
chr6	16299112	16761490	-	ATXN1	0	16328281
chr6	17102258	17131372	+	STMND1	17102258	0
chr6	17281361	17293871	+	RBM24	17282811	0
chr6	17393505	17557790	+	CAP2	17421556	0
chr6	17600302	17611715	+	FAM8A1	17600410	0
chr6	17615035	17706834	-	NUP153	0	17706387
chr6	17759183	17987635	-	KIF13A	0	17987463
chr6	18120440	18122687	-	NHLRC1	0	18122606
chr6	18128311	18155077	-	TPMT	0	18149127
chr6	18155329	18223861	+	KDM1B	18215025	0
chr6	18223860	18264541	-	DEK	0	18263987
chr6	18387350	18468874	+	RNF144B	18399535	0
chr6	19837370	19842197	+	ID4	19837755	0
chr6	20102145	20212399	-	MBOAT1	0	20212234
chr6	20401879	20493714	+	E2F3	20403815	0
chr6	20534457	21232404	+	CDKAL1	20546351	0
chr6	21592768	21598619	+	SOX4	21594535	0
chr6	22287244	22302809	-	PRL	0	22296982
chr6	22569493	22571666	+	HDGFL1	22569576	0
chr6	24126186	24154900	+	NRSN1	24134328	0
chr6	24171755	24358059	-	DCDC2	0	24205283
chr6	24356903	24358284	+	KAAG1	24357640	0
chr6	24402908	24426194	+	MRS2	24403047	0
chr6	24424565	24489578	-	GPLD1	0	24489511
chr6	24494852	24537207	+	ALDH5A1	24494997	0
chr6	24544104	24646191	-	KIAA0319	0	24576373
chr6	24649979	24666899	-	TDP2	0	24666195
chr6	24667035	24705065	+	ACOT13	24687682	0
chr6	24704861	24719998	-	C6orf62	0	24718668
chr6	24774931	24786099	+	GMNN	24777247	0
chr6	24797321	24798889	-	ARMH2	0	24798857
chr6	24804282	25042018	-	RIPOR2	0	24875791
chr6	25279078	25620530	+	CARMIL1	25435483	0
chr6	25652201	25701783	+	SCGN	25652404	0
chr6	25726132	25726527	-	HIST1H2AA	0	25726527
chr6	25726777	25727292	+	HIST1H2BA	25726909	0
chr6	25754699	25781191	+	SLC17A4	25769056	0
chr6	25782897	25832059	-	SLC17A1	0	25830557
chr6	25833066	25882286	-	SLC17A3	0	25868387
chr6	25912754	25930726	-	SLC17A2	0	25925796
chr6	25962802	25991231	+	TRIM38	25966523	0
chr6	26017085	26017732	-	HIST1H1A	0	26017732
chr6	26020490	26020900	+	HIST1H3A	26020490	0
chr6	26021679	26021990	+	HIST1H4A	26021679	0
chr6	26026815	26027252	-	HIST1H4B	0	26027252
chr6	26031594	26032099	-	HIST1H3B	0	26032060
chr6	26033176	26033568	-	HIST1H2AB	0	26033568
chr6	26043277	26043657	-	HIST1H2BB	0	26043657
chr6	26045411	26045869	+	HIST1H3C	26045411	0
chr6	26055787	26056428	-	HIST1H1C	0	26056428
chr6	26087281	26098343	+	HFE	26087441	0
chr6	26103876	26104310	+	HIST1H4C	26103948	0
chr6	26107419	26108136	-	HIST1H1T	0	26108093
chr6	26114873	26123926	-	HIST1H2BC	0	26123904
chr6	26124145	26139116	+	HIST1H2AC	26124233	0
chr6	26156354	26157107	+	HIST1H1E	26156391	0
chr6	26158146	26171349	+	HIST1H2BD	26158170	0
chr6	26172059	26184655	+	HIST1H2BE	26183796	0
chr6	26188765	26189076	-	HIST1H4D	0	26189076
chr6	26196840	26197250	-	HIST1H3D	0	26197250
chr6	26198851	26199243	-	HIST1H2AD	0	26199243
chr6	26199520	26200715	+	HIST1H2BF	26199559	0
chr6	26204552	26206038	+	HIST1H4E	26204645	0
chr6	26215159	26216692	-	HIST1H2BG	0	26216643
chr6	26216975	26217483	+	HIST1H2AE	26216975	0
chr6	26224199	26227473	+	HIST1H3E	26225155	0
chr6	26234268	26234933	-	HIST1H1D	0	26234933
chr6	26240426	26240737	+	HIST1H4F	26240426	0
chr6	26246681	26246977	-	HIST1H4G	0	26246977
chr6	26250195	26250605	-	HIST1H3F	0	26250605
chr6	26251651	26253710	+	HIST1H2BH	26251651	0
chr6	26269405	26271815	-	HIST1H3G	0	26271384
chr6	26272976	26273356	+	HIST1H2BI	26272976	0
chr6	26277609	26285534	-	HIST1H4H	0	26285499
chr6	26365159	26378320	+	BTN3A2	26368606	0
chr6	26383096	26394874	+	BTN2A2	26383822	0
chr6	26402237	26415208	+	BTN3A1	26405564	0
chr6	26440488	26453415	+	BTN3A3	26443998	0
chr6	26457904	26476621	+	BTN2A1	26459582	0
chr6	26501221	26510422	+	BTN1A1	26501287	0
chr6	26538366	26546933	+	HMGN4	26545207	0
chr6	26596953	26600739	+	ABT1	26596983	0
chr6	26634383	26659752	-	ZNF322	0	26638553
chr6	27125897	27132750	-	HIST1H2BJ	0	27132750
chr6	27133042	27135291	+	HIST1H2AG	27133072	0
chr6	27138588	27139881	+	HIST1H4I	27139309	0
chr6	27146418	27146798	-	HIST1H2BK	0	27146798
chr6	27147129	27147515	+	HIST1H2AH	27147129	0
chr6	27247701	27256624	+	PRSS16	27247738	0
chr6	27285903	27312170	-	POM121L2	0	27312170
chr6	27388718	27403904	+	ZNF391	27400371	0
chr6	27450743	27473118	-	ZNF184	0	27472294
chr6	27807444	27807931	-	HIST1H2BL	0	27807906
chr6	27808199	27808701	+	HIST1H2AI	27808210	0
chr6	27810064	27811300	+	HIST1H3H	27810074	0
chr6	27814354	27814740	-	HIST1H2AJ	0	27814740
chr6	27815044	27815424	+	HIST1H2BM	27815044	0
chr6	27824108	27824480	+	HIST1H4J	27824125	0
chr6	27831216	27831527	-	HIST1H4K	0	27831527
chr6	27837760	27865798	+	HIST1H2BN	27838662	0
chr6	27837947	27838339	-	HIST1H2AK	0	27838339
chr6	27865355	27865747	+	HIST1H2AL	27865355	0
chr6	27866849	27867529	-	HIST1H1B	0	27867529
chr6	27871905	27872315	-	HIST1H3I	0	27872315
chr6	27873199	27873510	-	HIST1H4L	0	27873510
chr6	27890382	27890792	-	HIST1H3J	0	27890792
chr6	27892757	27893149	-	HIST1H2AM	0	27893149
chr6	27893463	27893843	+	HIST1H2BO	27893463	0
chr6	27911185	27912396	-	OR2B2	0	27912319
chr6	27957241	27958182	+	OR2B6	27957241	0
chr6	28080568	28089563	+	ZNF165	28085481	0
chr6	28124609	28130082	+	ZSCAN16	28125444	0
chr6	28141883	28159460	+	ZKSCAN8	28148408	0
chr6	28225264	28233482	+	ZSCAN9	28227085	0
chr6	28241697	28252269	-	ZKSCAN4	0	28251980
chr6	28259320	28260958	+	NKAPL	28259372	0
chr6	28267010	28278224	+	ZSCAN26	28276284	0
chr6	28281572	28302549	+	PGBD1	28283814	0
chr6	28324693	28356271	-	ZSCAN31	0	28327437
chr6	28349947	28369172	+	ZKSCAN3	28361366	0
chr6	28378955	28399734	-	ZSCAN12	0	28398405
chr6	28431930	28443467	-	ZSCAN23	0	28436266
chr6	28503296	28515793	-	GPX6	0	28515743
chr6	28525925	28534952	+	GPX5	28526014	0
chr6	28570535	28598030	-	ZBED9	0	28579386
chr6	28903002	28923988	-	TRIM27	0	28923632
chr6	28994785	29005260	-	ZNF311	0	29003954
chr6	29044213	29045240	-	OR2W1	0	29045175
chr6	29086208	29087313	-	OR2B3	0	29087248
chr6	29099657	29102701	+	OR2J1	29100943	0
chr6	29108059	29114770	+	OR2J3	29111891	0
chr6	29170907	29175811	+	OR2J2	29173636	0
chr6	29301701	29313017	+	OR14J1	29306690	0
chr6	29353749	29431967	-	OR5V1	0	29356195
chr6	29373423	29375291	-	OR12D3	0	29375287
chr6	29395631	29398008	+	OR12D2	29396700	0
chr6	29425504	29457071	-	OR11A1	0	29427641
chr6	29439306	29440977	+	OR10C1	29440016	0
chr6	29457181	29464328	+	OR2H1	29461770	0
chr6	29486697	29487956	-	MAS1L	0	29487902
chr6	29550407	29557721	+	OR2I1P	29550852	0
chr6	29555515	29559925	-	UBD	0	29559701
chr6	29555629	29633183	-	GABBR1	0	29627791
